grammar, P1=0, P1=1, P1=*, P1=~, P2=0, P2=1, P2=*, P2=~, P3=0, P3=1, P3=*, P3=~, P4=0, P4=1, P4=*, P4=~, P5=0, P5=1, P5=*, P5=~, P6=0, P6=1, P6=*, P6=~, P7=0, P7=1, P7=*, P7=~, P8=0, P8=1, P8=*, P8=~, P9=0, P9=1, P9=*, P9=~, P10=0, P10=1, P10=*, P10=~, P11=0, P11=1, P11=*, P11=~, P12=0, P12=1, P12=*, P12=~, P13=0, P13=1, P13=*, P13=~
5173, 0, 366, 0, 180, 536, 0, 1, 9, 0, 509, 1, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 107, 403, 36, 0, 0, 0, 546, 0, 0, 402, 144
5174, 0, 366, 0, 180, 536, 0, 1, 9, 0, 509, 1, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 107, 403, 36, 0, 0, 0, 546, 0, 0, 402, 144
5175, 0, 366, 0, 180, 536, 0, 1, 9, 0, 509, 1, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 107, 403, 36, 0, 0, 0, 546, 0, 0, 402, 144
5180, 0, 725, 2, 329, 992, 0, 5, 59, 0, 1011, 7, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 0, 162, 0, 894, 0, 948, 0, 108, 0, 504, 6, 546, 0, 208, 812, 36, 504, 0, 6, 546, 0, 0, 804, 252
5181, 0, 725, 2, 329, 992, 0, 5, 59, 0, 1011, 7, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 0, 162, 0, 894, 0, 948, 0, 108, 0, 504, 6, 546, 0, 208, 812, 36, 504, 0, 6, 546, 0, 0, 804, 252
5204, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5205, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5206, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5207, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5212, 0, 353, 3, 184, 497, 0, 5, 38, 0, 494, 8, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 72, 0, 0, 468, 0, 432, 0, 108, 0, 245, 7, 288, 0, 207, 297, 36, 245, 0, 7, 288, 0, 0, 288, 252
5213, 0, 353, 3, 184, 497, 0, 5, 38, 0, 494, 8, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 72, 0, 0, 468, 0, 432, 0, 108, 0, 245, 7, 288, 0, 207, 297, 36, 245, 0, 7, 288, 0, 0, 288, 252
5236, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5237, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5238, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5239, 0, 180, 0, 108, 280, 0, 1, 7, 0, 251, 1, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 107, 145, 36, 0, 0, 0, 288, 0, 0, 144, 144
5244, 0, 355, 2, 183, 495, 0, 5, 40, 0, 495, 7, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 72, 0, 468, 0, 432, 0, 108, 0, 246, 6, 288, 0, 208, 296, 36, 246, 0, 6, 288, 0, 0, 288, 252
5245, 0, 355, 2, 183, 495, 0, 5, 40, 0, 495, 7, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 72, 0, 468, 0, 432, 0, 108, 0, 246, 6, 288, 0, 208, 296, 36, 246, 0, 6, 288, 0, 0, 288, 252
5652, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5653, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5654, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5655, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5660, 0, 1138, 17, 333, 1391, 0, 15, 82, 0, 1433, 17, 38, 0, 35, 325, 1128, 0, 0, 0, 1488, 35, 0, 318, 1135, 720, 0, 12, 756, 162, 0, 45, 1281, 0, 948, 60, 480, 0, 711, 15, 762, 0, 343, 1109, 36, 711, 0, 15, 762, 0, 0, 1092, 396
5661, 0, 1138, 17, 333, 1391, 0, 15, 82, 0, 1433, 17, 38, 0, 35, 325, 1128, 0, 0, 0, 1488, 35, 0, 318, 1135, 720, 0, 12, 756, 162, 0, 45, 1281, 0, 948, 60, 480, 0, 711, 15, 762, 0, 343, 1109, 36, 711, 0, 15, 762, 0, 0, 1092, 396
5684, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5685, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5686, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5687, 0, 582, 0, 180, 748, 0, 1, 13, 0, 725, 1, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 179, 547, 36, 0, 0, 0, 762, 0, 0, 546, 216
5692, 0, 1141, 16, 331, 1388, 0, 15, 85, 0, 1434, 16, 38, 0, 35, 325, 1128, 0, 0, 0, 1488, 35, 0, 318, 1135, 720, 0, 12, 756, 0, 162, 45, 1281, 0, 948, 60, 480, 0, 712, 14, 762, 0, 344, 1108, 36, 712, 0, 14, 762, 0, 0, 1092, 396
5693, 0, 1141, 16, 331, 1388, 0, 15, 85, 0, 1434, 16, 38, 0, 35, 325, 1128, 0, 0, 0, 1488, 35, 0, 318, 1135, 720, 0, 12, 756, 0, 162, 45, 1281, 0, 948, 60, 480, 0, 712, 14, 762, 0, 344, 1108, 36, 712, 0, 14, 762, 0, 0, 1092, 396
5716, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5717, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5718, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5719, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5724, 0, 560, 11, 185, 691, 0, 9, 56, 0, 702, 16, 38, 0, 10, 134, 612, 0, 0, 0, 756, 10, 0, 132, 614, 0, 0, 0, 756, 72, 0, 16, 668, 0, 432, 24, 300, 0, 345, 15, 396, 0, 343, 377, 36, 345, 0, 15, 396, 0, 0, 360, 396
5725, 0, 560, 11, 185, 691, 0, 9, 56, 0, 702, 16, 38, 0, 10, 134, 612, 0, 0, 0, 756, 10, 0, 132, 614, 0, 0, 0, 756, 72, 0, 16, 668, 0, 432, 24, 300, 0, 345, 15, 396, 0, 343, 377, 36, 345, 0, 15, 396, 0, 0, 360, 396
5748, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5749, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5750, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5751, 0, 288, 0, 108, 385, 0, 1, 10, 0, 359, 1, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 179, 181, 36, 0, 0, 0, 396, 0, 0, 180, 216
5756, 0, 562, 10, 184, 689, 0, 9, 58, 0, 703, 15, 38, 0, 10, 134, 612, 0, 0, 0, 756, 10, 0, 132, 614, 0, 0, 0, 756, 0, 72, 16, 668, 0, 432, 24, 300, 0, 346, 14, 396, 0, 344, 376, 36, 346, 0, 14, 396, 0, 0, 360, 396
5757, 0, 562, 10, 184, 689, 0, 9, 58, 0, 703, 15, 38, 0, 10, 134, 612, 0, 0, 0, 756, 10, 0, 132, 614, 0, 0, 0, 756, 0, 72, 16, 668, 0, 432, 24, 300, 0, 346, 14, 396, 0, 344, 376, 36, 346, 0, 14, 396, 0, 0, 360, 396
5908, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 144, 0, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5909, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 144, 0, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5910, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 144, 0, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5911, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 144, 0, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5916, 0, 1138, 17, 1293, 2281, 0, 45, 122, 0, 2343, 49, 56, 0, 698, 325, 1425, 0, 663, 291, 1494, 698, 0, 609, 1141, 1081, 0, 23, 1344, 288, 0, 49, 2111, 0, 1464, 83, 901, 0, 1165, 41, 1242, 0, 599, 1807, 42, 1165, 0, 41, 1242, 0, 0, 1755, 693
5917, 0, 1138, 17, 1293, 2281, 0, 45, 122, 0, 2343, 49, 56, 0, 698, 325, 1425, 0, 663, 291, 1494, 698, 0, 609, 1141, 1081, 0, 23, 1344, 288, 0, 49, 2111, 0, 1464, 83, 901, 0, 1165, 41, 1242, 0, 599, 1807, 42, 1165, 0, 41, 1242, 0, 0, 1755, 693
5940, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 0, 144, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5941, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 0, 144, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5942, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 0, 144, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5943, 0, 582, 0, 654, 1214, 0, 5, 17, 0, 1195, 5, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 0, 144, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 319, 881, 36, 0, 0, 0, 1236, 0, 0, 876, 360
5948, 0, 1141, 16, 1291, 2276, 0, 46, 126, 0, 2346, 48, 54, 0, 698, 325, 1425, 0, 663, 291, 1494, 698, 0, 609, 1141, 1081, 0, 23, 1344, 0, 288, 49, 2111, 0, 1464, 83, 901, 0, 1167, 39, 1242, 0, 601, 1805, 42, 1167, 0, 39, 1242, 0, 0, 1755, 693
5949, 0, 1141, 16, 1291, 2276, 0, 46, 126, 0, 2346, 48, 54, 0, 698, 325, 1425, 0, 663, 291, 1494, 698, 0, 609, 1141, 1081, 0, 23, 1344, 0, 288, 49, 2111, 0, 1464, 83, 901, 0, 1167, 39, 1242, 0, 601, 1805, 42, 1167, 0, 39, 1242, 0, 0, 1755, 693
5972, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 72, 0, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
5973, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 72, 0, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
5974, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 72, 0, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
5975, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 72, 0, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
5980, 0, 560, 11, 773, 1219, 0, 35, 90, 0, 1243, 45, 56, 0, 445, 134, 765, 0, 435, 147, 762, 445, 0, 279, 620, 0, 0, 0, 1344, 144, 0, 18, 1182, 0, 720, 34, 590, 0, 613, 41, 690, 0, 599, 703, 42, 613, 0, 41, 690, 0, 0, 651, 693
5981, 0, 560, 11, 773, 1219, 0, 35, 90, 0, 1243, 45, 56, 0, 445, 134, 765, 0, 435, 147, 762, 445, 0, 279, 620, 0, 0, 0, 1344, 144, 0, 18, 1182, 0, 720, 34, 590, 0, 613, 41, 690, 0, 599, 703, 42, 613, 0, 41, 690, 0, 0, 651, 693
6004, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 0, 72, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
6005, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 0, 72, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
6006, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 0, 72, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
6007, 0, 288, 0, 396, 665, 0, 5, 14, 0, 643, 5, 36, 0, 222, 66, 396, 0, 216, 72, 396, 222, 0, 138, 324, 0, 0, 0, 684, 0, 72, 6, 606, 0, 360, 0, 324, 0, 0, 0, 684, 0, 319, 329, 36, 0, 0, 0, 684, 0, 0, 324, 360
6012, 0, 562, 10, 772, 1215, 0, 36, 93, 0, 1246, 44, 54, 0, 445, 134, 765, 0, 435, 147, 762, 445, 0, 279, 620, 0, 0, 0, 1344, 0, 144, 18, 1182, 0, 720, 34, 590, 0, 615, 39, 690, 0, 601, 701, 42, 615, 0, 39, 690, 0, 0, 651, 693
6013, 0, 562, 10, 772, 1215, 0, 36, 93, 0, 1246, 44, 54, 0, 445, 134, 765, 0, 435, 147, 762, 445, 0, 279, 620, 0, 0, 0, 1344, 0, 144, 18, 1182, 0, 720, 34, 590, 0, 615, 39, 690, 0, 601, 701, 42, 615, 0, 39, 690, 0, 0, 651, 693
7188, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7189, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7190, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7191, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7196, 0, 722, 3, 331, 0, 995, 5, 56, 0, 944, 74, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 162, 0, 0, 894, 0, 948, 0, 108, 0, 494, 16, 546, 0, 141, 879, 36, 494, 0, 16, 546, 0, 0, 804, 252
7197, 0, 722, 3, 331, 0, 995, 5, 56, 0, 944, 74, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 162, 0, 0, 894, 0, 948, 0, 108, 0, 494, 16, 546, 0, 141, 879, 36, 494, 0, 16, 546, 0, 0, 804, 252
7220, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7221, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7222, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7223, 0, 366, 0, 180, 0, 536, 1, 9, 0, 474, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7228, 0, 725, 2, 329, 0, 992, 5, 59, 0, 945, 73, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 0, 162, 0, 894, 0, 948, 0, 108, 0, 495, 15, 546, 0, 142, 878, 36, 495, 0, 15, 546, 0, 0, 804, 252
7229, 0, 725, 2, 329, 0, 992, 5, 59, 0, 945, 73, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 0, 162, 0, 894, 0, 948, 0, 108, 0, 495, 15, 546, 0, 142, 878, 36, 495, 0, 15, 546, 0, 0, 804, 252
7252, 0, 180, 0, 108, 0, 280, 1, 7, 0, 216, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
7253, 0, 180, 0, 108, 0, 280, 1, 7, 0, 216, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
7254, 0, 180, 0, 108, 0, 280, 1, 7, 0, 216, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
7255, 0, 180, 0, 108, 0, 280, 1, 7, 0, 216, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
7260, 0, 353, 3, 184, 0, 497, 5, 38, 0, 428, 74, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 72, 0, 0, 468, 0, 432, 0, 108, 0, 236, 16, 288, 0, 141, 363, 36, 236, 0, 16, 288, 0, 0, 288, 252
7261, 0, 353, 3, 184, 0, 497, 5, 38, 0, 428, 74, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 72, 0, 0, 468, 0, 432, 0, 108, 0, 236, 16, 288, 0, 141, 363, 36, 236, 0, 16, 288, 0, 0, 288, 252
7284, 0, 180, 0, 108, 0, 280, 1, 7, 0, 216, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
7285, 0, 180, 0, 108, 0, 280, 1, 7, 0, 216, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
